datetime;T_mu;Po_mu;P_mu;Ff_mu;Tn_mu;Tx_mu;VV_mu;Td_mu;T_var;Po_var;P_var;Ff_var;Tn_var;Tx_var;VV_var;Td_var
2009-03-25;-4,7250000000000005;750,6571428571427;750,9375000000001;3,375;-8,2;-1,1;41,625;-12,700000000000001;8,004999999999999;0,5361904761904935;0,5569642857142739;1,1249999999999998;1,279999999999998;5,120000000000001;63,98214285714285;2,3457142857142848
2009-03-26;-5,075;752,9375;753,275;3,0;-8,1;-2,6;41,25;-12,650000000000002;7,407857142857144;0,9055357142856751;0,8850000000001373;0,8571428571428571;2,4199999999999986;7,22;55,35714285714285;3,608571428571429
2009-03-27;-5,0;755,5625;755,925;2,75;-9,3;-2,5;35,875;-12,025;13,054285714285712;0,1626785714285623;0,1849999999999798;2,4999999999999996;10,580000000000002;6,4799999999999995;120,41071428571432;9,527857142857146
2009-03-28;-0,8;753,65;754,025;5,125;-2,5500000000000003;0,15;18,325000000000003;-2,3;2,6028571428571428;0,7999999999999272;0,8107142857142737;2,6964285714285716;5,445;0,40499999999999997;454,25928571428574;6,437142857142857
2009-03-29;1,7142857142857142;753,7428571428571;754,0428571428572;2,5714285714285716;0,65;2,5;9,557142857142859;0,4428571428571429;1,418095238095238;0,23285714285712453;0,24619047619049214;0,28571428571428564;0,125;2,4200000000000004;75,82952380952382;0,2761904761904762
2009-03-30;1,0875;758,7500000000001;759,1125;3,375;-0,15000000000000002;2,55;15,625;-0,3875;0,7955357142857143;2,157142857142976;2,086964285714295;0,8392857142857142;1,4449999999999998;0,125;35,410714285714285;0,35839285714285707
2009-03-31;3,1250000000000004;755,6625;756,025;4,5;1,8499999999999999;4,4;16,125;0,7875;2,439285714285714;1,5141071428571535;1,4221428571429675;1,1428571428571428;1,8049999999999995;4,500000000000001;51,83928571428572;0,26125000000000004
2009-04-01;3,1750000000000003;758,65;759,0125;4,625;0,29999999999999993;5,199999999999999;32,875;-2,175;5,479285714285715;12,617142857142818;12,669821428571737;3,982142857142858;3,92;11,520000000000001;294,6964285714285;4,590714285714284
2009-04-02;1,2714285714285716;766,5857142857142;766,9142857142857;3,142857142857143;-0,65;3,55;41,0;-3,657142857142857;4,099047619047618;3,2547619047619443;3,3447619047618136;0,8095238095238096;4,205;0,125;107,0;6,462857142857142
2009-04-03;6,6875;759,6999999999999;759,9875;3,75;4,2;8,7;45,125;0,6749999999999999;9,386964285714285;1,2314285714284865;1,2098214285714544;0,7857142857142857;0,7199999999999994;17,999999999999996;141,55357142857142;1,5250000000000001
2009-04-04;2,5625000000000004;761,2375;761,5875;2,25;1,2;4,2;19,9625;1,5;0,7398214285714287;0,35125000000000045;0,3155357142857062;0,49999999999999994;0,0;0,72;187,58267857142854;0,8228571428571427
2009-04-05;3,4499999999999997;759,1249999999999;759,475;2,875;2,0;5,3;22,875;2,1624999999999996;1,5971428571428574;0,44214285714288215;0,45928571428574244;1,2678571428571428;0,18;3,379999999999999;200,98214285714286;0,7769642857142859
2009-04-06;3,1875;755,725;756,075;4,0;1,9500000000000002;4,25;19,3625;1,65;2,42125;2,4764285714287158;2,5049999999999564;2,2857142857142856;0,8449999999999999;5,445000000000001;398,1141071428573;0,8714285714285716
2009-04-07;1,525;762,025;762,375;2,375;0,8;2,95;22,225;0,09999999999999995;0,30785714285714283;4,71357142857118;4,8135714285714215;0,8392857142857142;0,08000000000000003;0,40500000000000014;264,40500000000003;0,36
2009-04-08;1,3875;767,0125;767,3875;3,5;0,050000000000000044;3,1;29,125;-1,9874999999999998;4,761250000000001;0,40124999999999866;0,42125000000001384;1,1428571428571428;3,125;6,48;135,8392857142857;0,5498214285714286
2009-04-09;2,8625000000000003;766,0250000000001;766,3874999999999;5,875;1,75;3,7;43,75;-3,4375;1,0541071428571427;1,3421428571428038;1,3155357142857504;3,267857142857142;0,24500000000000013;2,880000000000001;55,35714285714287;0,9912500000000002
2009-04-10;3,8625;763,65;764,0;3,125;2,8;5,05;38,0;0,1875000000000001;0,9055357142857143;0,1971428571428653;0,18000000000001792;1,2678571428571426;0,5;3,125;113,42857142857143;5,421250000000001
2009-04-11;4,275;764,9125;765,2375000000001;2,375;1,5;7,0;23,125;1,9875000000000003;5,076428571428573;0,4926785714285532;0,4883928571428577;0,8392857142857144;0,18000000000000005;12,5;84,41071428571429;1,3726785714285714
2009-04-12;2,2285714285714286;766,9285714285714;767,2714285714285;2,857142857142857;1,05;3,1999999999999997;24,0;0,4857142857142857;1,1223809523809523;0,1357142857142888;0,10904761904762099;0,47619047619047605;1,4449999999999998;1,6199999999999997;313,3333333333333;0,884761904761905
2009-04-13;1,8285714285714287;764,3857142857142;764,6999999999999;2,5714285714285716;1,55;2,25;11,428571428571429;0,21428571428571427;0,1423809523809524;1,1180952380952798;1,1099999999999846;0,619047619047619;0,125;0,125;25,952380952380953;0,008095238095238093
2009-04-14;3,425;762,6624999999999;763,0;1,625;1,55;4,8;6,0375;1,7125000000000001;5,462142857142857;0,054107142857134624;0,059999999999977634;0,2678571428571429;0,6050000000000001;14,579999999999997;9,419821428571428;1,5155357142857142
2009-04-15;5,199999999999999;765,6374999999999;766,0000000000001;3,625;2,8499999999999996;7,4;27,125;-3,075;5,942857142857144;3,951250000000319;3,9428571428569694;3,982142857142857;4,205;11,520000000000003;391,2221428571428;27,836428571428574
2009-04-16;1,3874999999999997;769,7249999999999;770,0625000000001;3,0;-0,29999999999999993;4,25;44,375;-7,525;2,6755357142857146;2,830714285714198;2,805535714285663;2,285714285714286;3,92;0,0049999999999999645;60,267857142857125;5,565000000000002
2009-04-17;3,8;758,425;758,7625;4,125;2,0;5,35;47,5;-2,525;5,248571428571429;20,219285714285512;20,096964285714602;2,6964285714285707;1,2799999999999996;13,005000000000004;14,285714285714286;1,5992857142857144
2009-04-18;2,125;756,9375;757,3;6,125;0,5499999999999999;4,85;45,625;-7,349999999999999;1,1964285714285714;18,279821428570965;18,234285714285217;7,8392857142857135;0,8449999999999999;1,125;53,12500000000001;26,937142857142856
2009-04-19;0,9874999999999999;766,825;767,1750000000001;4,75;-1,8;3,0999999999999996;48,125;-8,6;7,5355357142857144;5,562142857142882;5,445000000000017;1,6428571428571421;2,8800000000000003;5,78;6,6964285714285765;11,025714285714287
2009-04-20;3,8;765,75;766,0625;6,125;1,0999999999999999;5,3;46,875;-9,037500000000001;3,1228571428571423;10,428571428571345;10,456964285714664;1,5535714285714286;1,28;2,880000000000001;20,98214285714286;28,805535714285714
2009-04-21;1,275;772,75;773,075;2,875;-0,8;3,7;45,5;-10,774999999999999;4,416428571428573;1,7342857142857235;1,756428571428519;0,9821428571428571;10,58;0,1799999999999999;50,57142857142858;2,307857142857145
2009-04-22;2,9625;768,0;768,3874999999998;2,25;0,5999999999999999;5,15;43,75;-7,0625;7,651249999999998;2,311428571428487;2,2841071428572173;0,7857142857142858;9,68;9,244999999999997;41,07142857142856;6,185535714285714
2009-04-23;5,812500000000001;765,1375;765,4875;2,75;2,05;9,55;40,0;-3,0374999999999996;20,015535714285715;0,44553571428576044;0,47267857142861996;0,5;13,004999999999999;36,125;92,85714285714288;4,514107142857144
2009-04-24;7,825000000000001;767,7375000000001;768,075;2,375;4,85;11,5;42,5;-1,05;14,339285714285719;1,202678571428634;1,185000000000004;1,6964285714285714;28,125;2,879999999999997;57,14285714285713;0,8942857142857141
2009-04-25;7,775000000000001;765,5375;765,8249999999999;4,125;6,3;11,350000000000001;27,5;2,475;4,393571428571425;0,9969642857142951;1,0792857142856274;0,6964285714285713;5,780000000000001;8,404999999999994;98,28571428571429;1,5078571428571428
2009-04-26;9,1;761,8375;762,2;4,75;5,45;12,35;25,375;1,9;14,15714285714286;2,645535714285529;2,634285714285457;2,500000000000001;4,205000000000001;21,125;43,69642857142857;0,7285714285714286
2009-04-27;10,6125;758,5500000000001;758,8875;2,875;7,699999999999999;15,149999999999999;18,875;2,3375;12,872678571428574;0,5657142857142828;0,5412499999999755;0,4107142857142857;3,920000000000001;25,205000000000005;6,696428571428571;0,12267857142857126
2009-04-28;11,299999999999999;756,3374999999999;756,6625;3,75;8,5;15,2;20,125;3,7625;9,048571428571423;0,019821428571421475;0,045535714285719266;0,7857142857142857;2,8799999999999977;9,679999999999994;5,55357142857143;1,6655357142857137
2009-04-29;10,7375;759,5625;759,8875;3,125;8,399999999999999;13,25;26,0;4,5125;9,268392857142853;5,788392857142987;5,655535714285642;0,41071428571428564;10,580000000000002;3,6449999999999982;260,0;3,6498214285714274
2009-04-30;7,1499999999999995;768,925;769,2874999999999;3,625;5,449999999999999;10,65;43,125;-1,9625;1,9800000000000002;3,782142857142895;3,7526785714285995;1,125;1,445000000000001;0,125;42,41071428571428;5,665535714285715
2009-05-01;8,1625;770,9375;771,275;2,625;5,6000000000000005;11,350000000000001;39,375;-2,3249999999999997;18,788392857142856;1,1769642857143272;1,173571428571331;1,6964285714285714;28,88;4,204999999999998;38,839285714285715;0,13071428571428564
2009-05-02;10,3625;768,8000000000001;769,125;3,875;7,8;13,149999999999999;45,625;-2,25;8,745535714285717;1,00285714285716;1,0135714285713961;0,9821428571428573;15,679999999999998;1,8050000000000024;24,553571428571434;1,4542857142857142
2009-05-03;9,887500000000001;763,975;764,3124999999999;4,125;7,1;13,7;39,875;1,6625;7,426964285714283;3,05071428571441;3,1955357142857284;0,6964285714285717;3,920000000000001;3,3800000000000012;88,69642857142857;8,516964285714286
2009-05-04;9,4875;758,7249999999999;759,0875;3,375;6,6;12,149999999999999;24,875;4,1000000000000005;6,044107142857145;4,282142857142701;4,241249999999697;1,6964285714285714;2,0;4,205000000000004;31,83928571428572;0,7257142857142854
2009-05-05;8,425;755,55;755,85;4,5;6,15;10,45;27,125;4,575;4,907857142857142;0,3742857142856743;0,43428571428563384;2,5714285714285707;0,125;10,125;33,55357142857144;1,3421428571428577
2009-05-06;7,687499999999999;751,1375;751,4749999999999;4,25;6,4;9,649999999999999;17,075;5,6625000000000005;2,306964285714286;1,274107142857152;1,2421428571427786;1,928571428571429;0,18000000000000005;4,205000000000004;81,245;0,3598214285714287
2009-05-07;9,5875;753,6750000000001;754,0;2,625;7,15;12,15;27,625;4,075;11,535535714285713;2,6764285714285534;2,6857142857141767;1,1250000000000002;14,045000000000003;10,125;86,83928571428571;0,842142857142857
2009-05-08;10,237499999999999;758,1125;758,4250000000001;4,25;8,35;12,25;25,875;4,4625;4,391250000000002;4,752678571428315;4,7392857142855584;1,642857142857143;4,805000000000003;4,805000000000004;152,69642857142853;2,999821428571429
2009-05-09;8,587499999999999;757,125;757,45;4,75;7,199999999999999;11,1;22,875;4,937500000000001;1,4783928571428577;5,704999999999862;5,717142857142873;2,785714285714285;0,020000000000000125;0,0;110,4107142857143;4,5683928571428565
2009-05-10;9,366666666666667;761,9499999999999;762,2333333333335;4,5;7,0;11,25;24,333333333333332;5,6499999999999995;6,110666666666665;0,6709999999999866;0,6386666666666799;1,9;0,7199999999999992;17,40499999999999;113,06666666666668;0,5950000000000001
2009-05-11;8,825;760,4625;760,8124999999999;3,375;7,05;13,45;24,0375;6,55;1,0735714285714288;0,11696428571432511;0,13267857142854197;3,1250000000000004;0,4050000000000003;5,444999999999999;250,2969642857143;0,7399999999999999
2009-05-12;10,274999999999999;761,75;762,0875000000001;4,125;7,2;12,899999999999999;46,875;1,2999999999999996;16,642142857142854;0,2057142857142249;0,17553571428572853;0,9821428571428571;20,480000000000004;10,580000000000002;13,839285714285714;7,1742857142857135
2009-05-13;10,850000000000001;763,3625000000001;763,65;5,0;8,350000000000001;14,149999999999999;44,375;1,5875;12,585714285714289;0,4198214285714487;0,39428571428576703;0,8571428571428577;12,004999999999997;13,005000000000003;53,12500000000001;1,2155357142857146
2009-05-14;9,424999999999999;761,6625;761,975;5,5;7,35;12,65;45,0;0,07499999999999998;3,2507142857142877;0,29125000000002604;0,27928571428566934;2,000000000000001;3,125;0,125;35,714285714285715;0,29071428571428576
2009-05-15;9,5375;761,45;761,775;4,375;6,3;12,75;43,75;-4,0;10,976964285714285;0,15999999999999687;0,14214285714285332;0,8392857142857145;2,880000000000001;18,605000000000008;48,214285714285715;11,428571428571429
2009-05-16;8,0625;764,0000000000001;764,3375;3,0;5,95;11,55;39,375;-0,9874999999999999;6,79125;0,845714285714209;0,8512499999999364;0,8571428571428571;13,005000000000003;1,4450000000000003;74,55357142857143;5,501250000000001
2009-05-17;10,075000000000001;765,7624999999999;766,1125;2,375;8,2;12,65;38,75;-0,5625;8,282142857142857;0,14553571428573236;0,1183928571428712;2,2678571428571432;15,680000000000003;3,6449999999999982;41,07142857142857;2,9769642857142853
2009-05-18;10,549999999999999;766,1625;766,4875;2,0;8,2;13,9;41,875;1,8625;10,725714285714288;0,3198214285714358;0,3069642857143448;0,2857142857142857;17,999999999999996;8,819999999999997;20,982142857142858;2,7255357142857144
2009-05-19;11,3375;764,6875;765,0250000000001;2,125;9,75;13,05;33,625;5,425000000000001;1,5398214285714291;0,11553571428571795;0,10785714285709933;0,6964285714285713;1,4449999999999987;1,804999999999999;243,41071428571428;4,493571428571428
2009-05-20;10,4375;763,975;764,3125;3,75;9,4;12,15;29,25;7,7375;1,3426785714285703;0,613571428571442;0,6012500000000429;0,49999999999999994;2,0;2,645000000000002;117,92857142857143;0,6483928571428572
2009-05-21;9,5875;760,8625;761,2249999999999;2,375;7,3;12,15;13,649999999999999;8,037500000000001;2,3211666666666653;0,983833333333236;1,0046666666665414;1,3166666666666669;0,6533333333333337;0,9633333333333325;97,448;0,7251666666666658
2009-05-22;10,525;756,4625;756,8124999999999;3,375;8,8;12,85;19,825;7,7;7,316428571428565;7,151250000000191;7,195535714285613;2,5535714285714293;5,7799999999999985;5,445000000000002;382,0621428571429;0,708571428571428
2009-05-23;11,299999999999999;750,6875;751,0124999999999;3,25;9,899999999999999;13,1;16,6375;9,912500000000001;1,6942857142857157;1,355535714285739;1,3526785714285425;1,6428571428571428;0,18000000000000033;4,5;235,87982142857143;0,2212499999999999
2009-05-24;14,7875;753,0874999999999;753,425;5,0;11,7;17,1;39,875;6,8;15,075535714285717;0,189821428571391;0,20785714285712206;1,1428571428571435;8,0;18,000000000000007;90,12499999999999;2,0257142857142845
2009-05-25;15,075;757,8125;758,15;4,125;11,35;19,5;47,5;3,4625000000000004;19,602142857142848;1,8898214285714965;1,9600000000000253;1,5535714285714288;19,845000000000006;11,519999999999987;14,28571428571429;8,596964285714284
2009-05-26;14,599999999999998;759,1249999999999;759,4375;4,0;11,45;18,0;42,5;8,25;5,5200000000000005;0,7621428571428029;0,7912500000000015;0,5714285714285714;2,6449999999999996;0,02000000000000057;71,42857142857143;1,7657142857142865
2009-05-27;12,350000000000001;753,6624999999999;753,9875000000001;4,5;10,4;15,95;23,875;9,6875;1,9199999999999997;2,4712499999998885;2,526964285714126;2,0;0,0;0,24500000000000136;96,41071428571429;1,8641071428571434
2009-05-28;11,4375;758,2874999999999;758,6;3,625;9,65;12,9;30,0;7,387499999999999;2,811249999999998;7,2183928571428355;7,114285714285728;0,8392857142857143;3,125;4,5;54,28571428571428;0,46410714285714316
2009-05-31;18,7125;773,6125000000001;773,925;2,5;16,0;22,65;45,625;8,1375;15,458392857142854;3,2555357142856662;3,4249999999998164;0,5714285714285714;28,88000000000001;1,4450000000000018;24,553571428571434;1,7883928571428573
2009-06-01;19,5125;765,6999999999999;765,9749999999999;3,125;16,9;23,799999999999997;39,875;9,462500000000002;25,54982142857142;10,017142857142792;10,11071428571401;1,8392857142857149;46,080000000000005;8,820000000000004;52,982142857142875;1,3941071428571425
2009-06-02;16,1625;758,5249999999999;758,8625;3,375;14,4;20,85;48,75;3,8875;2,765535714285716;7,567857142857475;7,891250000000132;1,4107142857142858;2,0;14,045000000000012;5,357142857142852;3,972678571428571
2009-06-03;12,5375;747,4125;747,7000000000002;3,875;9,6;16,15;39,0;5,9;3,7398214285714286;9,015535714285939;9,285714285714464;1,5535714285714286;0,0;0,6050000000000005;144,5714285714286;2,9599999999999995
2009-06-04;8,162500000000001;740,725;741,1125000000001;4,0;7,35;9,8;14,0875;7,1375;0,7998214285714281;1,1250000000000087;1,1155357142856828;1,1428571428571428;0,40499999999999914;2,4200000000000044;58,34696428571429;1,074107142857143
2009-06-05;6,425;745,4875000000001;745,8374999999999;3,125;4,8;7,7;26,875;4,7;2,219285714285715;9,644107142857617;9,522678571428472;0,6964285714285714;0,1799999999999998;1,2799999999999994;325,8392857142857;0,36571428571428555
2009-06-06;7,8500000000000005;753,6874999999999;754,05;2,4285714285714284;6,3;9,3;43,375;3,2750000000000004;2,548571428571428;3,824107142857446;3,9371428571428964;1,6190476190476188;0,5;3,9199999999999946;156,26785714285717;2,239285714285714
2009-06-07;8,424999999999999;757,775;758,1125000000001;2,5;6,5;11,7;43,25;1,4000000000000001;12,716428571428574;0,18214285714284809;0,17553571428572765;2,5714285714285716;30,420000000000005;2,0;93,07142857142856;4,128571428571427
2009-06-08;10,7;759,45;759,75;2,75;8,5;14,1;47,5;0,9374999999999998;12,171428571428565;1,7428571428571809;1,6857142857142695;1,9285714285714286;21,780000000000005;5,119999999999997;14,285714285714286;1,656964285714286
2009-06-09;10,7125;761,2750000000001;761,6125;3,75;9,399999999999999;12,4;33,75;7,35;1,2298214285714284;0,2364285714285405;0,2555357142857287;1,9285714285714286;2,880000000000003;0,5;275,6428571428572;8,682857142857143
2009-06-10;13,57142857142857;760,5;760,8285714285713;3,0;10,75;14,35;22,099999999999998;10,700000000000001;6,889047619047616;1,446666666666691;1,5490476190475946;0,3333333333333335;0,4049999999999987;16,244999999999997;263,83666666666664;1,1133333333333322
2009-06-11;13,875000000000002;758,9000000000001;759,225;3,375;12,3;15,8;19,875;11,612499999999999;1,5278571428571446;0,06000000000001911;0,0592857142857065;0,8392857142857143;0,0;2,0;70,41071428571429;0,28125000000000017
2009-06-12;15,15;756,25;756,6125;3,25;13,0;18,65;33,75;11,3;13,879999999999997;1,8628571428572924;1,8555357142857563;1,0714285714285716;28,88000000000001;6,845000000000004;305,07142857142856;2,499999999999999
2009-06-13;17,337500000000002;753,8625000000001;754,1625000000001;2,375;14,05;20,55;20,4625;14,3625;12,334107142857146;3,3312499999999536;3,345535714285534;1,9821428571428572;0,24500000000000013;28,125;292,60839285714286;2,4712500000000017
2009-06-14;14,7125;751,65;751,9625;4,875;12,4;18,35;32,0;12,262499999999998;2,9555357142857153;1,6057142857142495;1,554107142857317;2,1249999999999996;0,019999999999999858;3,125;492,0;7,27410714285714
2009-06-15;10,825000000000001;750,075;750,3875;7,375;9,8;12,850000000000001;29,375;9,124999999999998;0,8650000000000017;3,6078571428570703;3,529821428571412;0,8392857142857142;0,020000000000000392;7,605000000000005;269,98214285714283;0,8449999999999996
2009-06-16;11,575000000000001;755,85;756,2125;4,75;10,4;12,4;49,375;6,9375;1,8364285714285706;2,6685714285713797;2,6355357142855103;1,0714285714285714;0,32000000000000056;5,119999999999997;3,1249999999999996;3,736964285714285
2009-06-17;12,0375;758,4125;758,7375;4,625;9,5;13,8;48,75;4,137499999999999;7,948392857142851;0,1326785714285817;0,1341071428571488;2,2678571428571437;3,380000000000004;12,5;12,499999999999998;2,2798214285714287
2009-06-18;12,45;759,025;759,375;4,75;9,65;15,25;45,0;3,75;9,117142857142857;1,065000000000032;1,064999999999962;1,0714285714285716;6,844999999999999;3,125;35,7142857142857;6,791428571428571
2009-06-19;11,7;753,5999999999999;753,9124999999999;4,428571428571429;10,100000000000001;13,8;19,8375;9,7125;1,337142857142857;2,3914285714284587;2,1926785714287034;1,9523809523809532;0,0799999999999998;0,5;173,83982142857144;0,8469642857142861
2009-06-20;12,375;754,5749999999999;754,9125;5,0;10,65;13,55;41,125;8,4;2,0135714285714257;2,6221428571427254;2,7298214285713422;0,5714285714285714;0,04500000000000021;4,804999999999996;120,69642857142858;0,6685714285714285
2009-06-21;13,299999999999999;762,5875;762,9000000000001;3,75;10,75;16,0;44,375;7,9125;8,034285714285714;6,718392857142769;6,6457142857140825;0,4999999999999999;11,044999999999996;11,51999999999999;24,553571428571423;0,90125
2009-06-22;14,900000000000002;769,2875;769,6375;2,375;12,65;18,15;38,375;8,0625;16,331428571428564;1,4041071428571483;1,3626785714285756;0,8392857142857144;29,644999999999996;2,645000000000006;188,26785714285714;1,7826785714285696
2009-06-23;16,525;770,3625000000001;770,6999999999999;2,375;14,05;20,65;38,625;6,824999999999999;26,43071428571429;0,25696428571428714;0,27999999999994396;1,6964285714285714;55,125;1,8050000000000075;118,26785714285714;3,8392857142857117
2009-06-24;17,8125;769,0875000000001;769,3875;2,25;15,15;21,5;31,375;8,55;19,324107142857148;0,3469642857142468;0,3155357142857143;1,0714285714285714;34,44500000000001;1,2800000000000022;291,98214285714283;1,354285714285713
2009-06-25;19,4375;769,9250000000001;770,2500000000001;3,25;17,2;21,25;46,25;9,999999999999998;7,01124999999999;0,55357142857147;0,5199999999999692;2,2142857142857144;14,579999999999993;1,8049999999999973;48,21428571428571;1,4257142857142853
2009-06-26;21,95;771,4166666666666;771,7500000000001;3,5;17,2;23,0;43,333333333333336;9,833333333333334;11,563000000000006;1,1136666666665658;1,1390000000000893;1,1;18,0;8,0;46,666666666666664;3,4106666666666654
2009-06-27;17,5125;767,8124999999999;768,175;2,875;14,8;22,4;44,375;12,6125;2,704107142857143;2,532678571428684;2,6735714285716474;2,4107142857142856;0,0799999999999998;1,2799999999999938;24,553571428571434;1,4926785714285704
2009-06-28;19,5625;763,6750000000001;764,0;3,375;17,2;22,25;38,125;13,800000000000002;12,985535714285712;0,08214285714285229;0,08857142857142179;1,9821428571428574;5,779999999999995;22,445000000000018;20,98214285714286;0,2971428571428571
2009-06-29;19,287499999999998;766,075;766,4375000000001;3,125;17,1;23,35;33,875;14,962500000000002;6,886964285714288;2,4535714285714585;2,405535714285591;1,8392857142857146;5,119999999999992;1,4449999999999958;65,55357142857143;0,27696428571428683
2009-06-30;17,700000000000003;769,6999999999999;770,0875000000001;3,25;16,1;20,1;37,0;12,012500000000001;3,831428571428575;0,37428571428575275;0,3669642857143192;1,0714285714285716;8,000000000000004;0,5;130,5714285714286;2,895535714285716
2009-07-01;17,362499999999997;767,25;767,5624999999999;2,75;15,05;20,5;38,75;10,75;12,702678571428576;1,3399999999999384;1,3998214285714603;0,7857142857142857;23,804999999999996;2,879999999999997;55,357142857142854;2,508571428571429
2009-07-02;22,150000000000002;762,4875000000001;762,8000000000001;3,0;18,799999999999997;25,25;40,0;13,287500000000001;18,154285714285702;2,44124999999989;2,3628571428571843;1,1428571428571428;19,220000000000006;21,125;62,57142857142857;3,781249999999999
2009-07-03;18,262499999999996;759,6125;759,9875000000002;3,375;14,8;22,4;44,5;7,8999999999999995;5,4826785714285675;1,6441071428571539;1,598392857142826;1,4107142857142858;2,4200000000000044;0,9800000000000005;137,71428571428572;5,231428571428572
2009-07-04;14,887500000000001;754,8124999999999;755,1625;2,625;11,65;19,75;45,625;5,4375;8,098392857142859;1,7212499999999291;1,7169642857144602;0,5535714285714285;3,125;0,125;24,553571428571434;4,308392857142858
2009-07-05;12,0625;753,95;754,3125;3,25;9,55;14,600000000000001;45,375;6,3625;3,9026785714285706;0,14571428571426198;0,15553571428568216;1,0714285714285714;1,804999999999999;0,0799999999999998;125,41071428571429;1,3683928571428565
2009-07-06;12,662500000000001;755,5375;755,875;3,375;10,5;15,25;48,125;5,6125;9,72267857142857;0,0512500000000073;0,05071428571429334;2,267857142857143;15,680000000000005;6,125;28,125;0,5869642857142863
2009-07-07;13,424999999999999;754,0;754,3375;3,75;10,0;17,15;31,8;9,2;11,47357142857143;1,8171428571428696;1,8369642857143573;2,4999999999999996;8,0;1,4450000000000018;268,49142857142857;3,4971428571428547
2009-07-08;16,9625;752,0749999999999;752,375;4,125;14,399999999999999;17,8;23,0;14,650000000000002;2,6483928571428583;0,6792857142856686;0,722142857142759;0,6964285714285715;6,480000000000002;4,5;160,57142857142853;0,3799999999999998
2009-07-09;17,237499999999997;747,4;747,7249999999999;6,375;15,55;18,85;31,0;14,725;0,474107142857143;3,8457142857141977;3,7335714285714805;0,8392857142857142;0,8449999999999998;0,04499999999999968;210,57142857142853;0,985000000000001
2009-07-10;17,0125;754,5249999999999;754,875;6,5;15,05;18,45;29,5;12,475;3,64125;10,276428571428797;10,219285714285846;3,7142857142857144;0,4049999999999995;7,604999999999994;45,428571428571445;1,4678571428571427
2009-07-11;17,0;759,4;759,7250000000001;2,75;14,85;19,45;32,0;12,6;5,542857142857142;0,07999999999997516;0,04785714285712552;1,0714285714285712;4,8049999999999935;2,205000000000003;126,85714285714288;1,6171428571428572
2009-07-12;16,55;759,4625000000001;759,775;4,125;15,5;17,799999999999997;28,5;13,925;2,4057142857142817;1,2426785714286657;1,230714285714452;2,1250000000000004;1,6199999999999966;3,920000000000007;226,85714285714286;0,30785714285714283
2009-07-13;15,424999999999997;758,9125;759,2625;3,0;14,100000000000001;17,95;25,375;13,4125;1,2164285714285732;1,6069642857142992;1,5655357142858146;1,714285714285714;0,0800000000000005;0,6050000000000015;343,69642857142856;0,5155357142857143
2009-07-14;16,65;759,5624999999999;759,8875000000002;4,0;14,25;18,85;39,125;11,8125;9,877142857142866;0,6312500000000328;0,5355357142856797;3,7142857142857144;16,24500000000001;6,125;107,55357142857143;1,035535714285715
2009-07-15;18,262500000000003;762,3375;762,6624999999999;4,75;16,0;20,200000000000003;30,0;14,674999999999999;5,311249999999994;0,5426785714286068;0,5598214285714362;1,0714285714285714;0,979999999999998;7,219999999999996;83,14285714285714;0,33357142857142896
2009-07-17;19,65;758,4375;758,7375000000001;5,5;18,4;21,1;28,375;15,15;3,808571428571426;0,06267857142857465;0,06267857142857144;1,9999999999999998;4,5;2,880000000000001;88,26785714285714;2,537142857142855
2009-07-18;18,900000000000002;759,725;760,0375000000001;4,25;15,95;22,450000000000003;43,125;12,8375;6,165714285714279;0,37071428571431975;0,3626785714285569;2,5000000000000004;12,004999999999994;0,04499999999999968;49,553571428571445;0,31982142857142914
2009-07-19;19,1875;757,7624999999999;758,0875;3,875;16,95;22,15;39,625;13,2;9,158392857142854;2,3026785714283835;2,369821428571549;2,982142857142857;12,004999999999994;2,204999999999999;59,69642857142857;0,6285714285714288
2009-07-20;17,8125;751,6875;752,025;4,875;17,0;19,95;16,9;16,3625;0,47839285714285806;1,7326785714283819;1,6564285714287033;4,9821428571428585;0,5;1,125;143,03142857142856;2,3855357142857194
2009-07-21;17,225;750,5;750,8249999999999;6,25;16,3;18,5;29,25;13,9;1,1792857142857152;0,3542857142857052;0,35928571428567446;1,0714285714285714;0,18000000000000085;2,420000000000006;46,2142857142857;0,745714285714285
2009-07-22;16,3875;751,9142857142857;751,9875000000001;5,125;14,55;17,75;37,625;13,737499999999999;1,852678571428571;3,301428571428493;3,2612500000000844;0,4107142857142857;0,4049999999999995;1,8049999999999973;104,26785714285714;0,479821428571428
2009-07-23;16,549999999999997;756,9875000000001;757,3375;3,625;14,75;18,700000000000003;38,75;13,675;3,2142857142857117;1,0012499999998814;0,9655357142855907;2,8392857142857144;5,444999999999993;0,719999999999997;109,92857142857142;0,6592857142857154
2009-07-24;18,185714285714287;753,9428571428571;754,2714285714285;3,857142857142857;17,1;21,15;29,428571428571427;16,071428571428573;2,01142857142857;6,092857142856935;6,072380952380797;2,4761904761904763;0,5;7,6050000000000155;266,2857142857143;1,0090476190476183
2009-07-25;17,725;752,1625;752,475;5,625;16,8;19,2;19,875;15,4375;1,7021428571428567;1,9398214285714042;1,947857142856934;0,5535714285714284;0,5;2,879999999999997;97,26785714285711;0,8141071428571429
2009-07-26;17,4875;755,9125;756,1875000000001;5,25;15,7;18,700000000000003;26,375;15,1625;2,358392857142855;0,9498214285713311;0,9498214285713139;0,7857142857142857;0,5;3,919999999999997;45,12500000000001;0,1712499999999994
